,category,location_type,context,persistent_id,id,location_subtype,month,location.latitude,location.street.id,location.street.name,location.longitude,outcome_status.category,outcome_status.date,pretty name,constituincy,Type
586,violent-crime,Force,,5ece603778cdb7826de6bfde4cd12434a6086ee22ef2ec7f6341924dd9418a17,65693871,,2018-06,53.847955,1305060,On or near Bedford Garth,-1.618416,Unable to prosecute suspect,2018-08,On or near Bedford Garth - Leeds North West,Leeds North West,Street
587,violent-crime,Force,,3d10b4108784392d651aa14dba71ea5b39d553a0be8b0e2992d929e8d6f208dd,65693964,,2018-06,53.821313,1301592,On or near Otley Road,-1.57775,Unable to prosecute suspect,2018-07,On or near Otley Road - Leeds North West,Leeds North West,Street
588,violent-crime,Force,,7f86ebfd2f0928c11f900c02a790e95f754af4d5d8c53a8fe6166c4c222de013,65694913,,2018-06,53.854158,1304994,On or near Hillcrest Rise,-1.61877,Unable to prosecute suspect,2018-12,On or near Hillcrest Rise - Leeds North West,Leeds North West,Street
589,violent-crime,Force,,c84505b069b0e65aa564aad99ad1ef57b146dab525a8f17d367c6eed94e2504a,65694631,,2018-06,53.821714,1301621,On or near Chapel Terrace,-1.579159,Unable to prosecute suspect,2018-09,On or near Chapel Terrace - Leeds North West,Leeds North West,Street
590,violent-crime,Force,,2e465bf64b82cf25ba97afa18e5ed8a03efaf0204865adde891ef50c8e5bcc44,65682935,,2018-06,53.820994,1301653,On or near Shire Oak Street,-1.576386,Unable to prosecute suspect,2018-06,On or near Shire Oak Street - Leeds North West,Leeds North West,Street
591,violent-crime,Force,,e4b83fcac0ec1185efdc79b21fb9ac7d0010f7eff701a403ff47802081c454d4,65684896,,2018-06,53.870298,1306624,On or near Hawthorn Drive,-1.679775,Unable to prosecute suspect,2018-06,On or near Hawthorn Drive - Leeds North West,Leeds North West,Street
592,violent-crime,Force,,dba5c0d6e2fc484ccad48af96e09e1dcfa369f565714353286db8373a036bc13,65680956,,2018-06,53.820994,1301653,On or near Shire Oak Street,-1.576386,Unable to prosecute suspect,2018-06,On or near Shire Oak Street - Leeds North West,Leeds North West,Street
593,violent-crime,Force,,4543ce89b9d0981a8e25b3207452c0c83a68ef1128bc327a9f6d113cacbdc783,65680192,,2018-06,53.815633,1299445,On or near Richmond Mount,-1.572719,Unable to prosecute suspect,2018-06,On or near Richmond Mount - Leeds North West,Leeds North West,Street
594,violent-crime,Force,,4b5d93705e1d6f5d2203440b0a5c3537da3d5f78096b1d3a3e486d977f18843b,65680348,,2018-06,53.848628,1304939,On or near Laith Road,-1.606858,Unable to prosecute suspect,2018-06,On or near Laith Road - Leeds North West,Leeds North West,Street
595,violent-crime,Force,,b746e38fef87eabc573e9fbfea770aa886c0ff5838d158cda5d8beddd8bf5c5d,65668172,,2018-06,53.821019,1301654,On or near Shire Oak Road,-1.573257,Unable to prosecute suspect,2018-06,On or near Shire Oak Road - Leeds North West,Leeds North West,Street
596,violent-crime,Force,,5c7ec1f2a09ffe3424002a23a280f460d464cc5816c6fa90a44f8631b7a89ab9,65682385,,2018-06,53.814207,1299758,On or near Hyde Park Terrace,-1.563743,Unable to prosecute suspect,2018-06,On or near Hyde Park Terrace - Leeds North West,Leeds North West,Street
597,violent-crime,Force,,a7d4566b07eab25576099b05ae7406fb3058e999c8293607af4c60bea93285cd,65684276,,2018-06,53.810013,1299575,On or near Harold Avenue,-1.572108,Unable to prosecute suspect,2018-06,On or near Harold Avenue - Leeds North West,Leeds North West,Street
598,violent-crime,Force,,346b8d6f494cb51b6f645c8d2c7dc564c461c8e15ecb291dbdc2f1a4d5206d9f,65674754,,2018-06,53.853737,1304832,On or near East Moor Lane,-1.576284,Action to be taken by another organisation,2018-06,On or near East Moor Lane - Leeds North West,Leeds North West,Street
599,violent-crime,Force,,b7c9342fa84e43aba6384aa057fd0bf0a6785754accf7f5f2c919358358e70e9,65667784,,2018-06,53.818211,1299802,On or near Back Grosvenor Terrace,-1.562258,Unable to prosecute suspect,2018-06,On or near Back Grosvenor Terrace - Leeds North West,Leeds North West,Street
600,violent-crime,Force,,0f0bcc156180ba1e3950a6f2672a1fb6d5e30549e5d08c30467310a66a08f862,65689058,,2018-06,53.913511,1308514,On or near Weston Crescent,-1.704153,Further investigation is not in the public interest,2018-06,On or near Weston Crescent - Leeds North West,Leeds North West,Street
601,violent-crime,Force,,59fe8d22728c2ddee3817cf7fa44efe14bf7eb214ac6d74f0dbd01656462f92a,65668365,,2018-06,53.812087,1299541,On or near Mayville Road,-1.574031,Investigation complete; no suspect identified,2018-06,On or near Mayville Road - Leeds North West,Leeds North West,Street
602,violent-crime,Force,,dff9aa5df6cfea3ff0e88ffabc7ffd5f29527210f12af532877d455d3d50fbb2,65670353,,2018-06,53.913641,1308511,On or near Wilkinson Way,-1.70575,Investigation complete; no suspect identified,2018-06,On or near Wilkinson Way - Leeds North West,Leeds North West,Street
603,violent-crime,Force,,33ad52e90b3109120fdae2e3daf841edd85345e758871ec93e14e6df148745fe,65677950,,2018-06,53.858993,1306781,On or near Holt Park Grove,-1.607688,Unable to prosecute suspect,2018-06,On or near Holt Park Grove - Leeds North West,Leeds North West,Street
604,violent-crime,Force,,0096ecaa0f92fc214fb5b663e41cc972d2ce4c39e335d4d62d7d6cc8005b4c8a,65685978,,2018-06,53.813079,1299925,On or near Kensington Terrace,-1.564833,Unable to prosecute suspect,2018-06,On or near Kensington Terrace - Leeds North West,Leeds North West,Street
605,violent-crime,Force,,5b3bef7e0c1ddfe2866ebe4de7662aa4c0634293cc146198442b2b0ca93d7bfe,65686777,,2018-06,53.812482,1299501,On or near Wrangthorn Place,-1.566388,Unable to prosecute suspect,2018-06,On or near Wrangthorn Place - Leeds North West,Leeds North West,Street
606,violent-crime,Force,,e0c7187c3f597c5dfc8c08943e59ba1a4fd75136148caf1901e2ec3b1261355d,65691294,,2018-06,53.903684,1308049,On or near Cambridge Way,-1.685151,Unable to prosecute suspect,2018-06,On or near Cambridge Way - Leeds North West,Leeds North West,Street
607,violent-crime,Force,,77f5fc31dce061272132d0d4ad584f25614ed46d95833746031a4f5f298d32ba,65679525,,2018-06,53.855835,1304981,On or near Holtdale Road,-1.609481,Unable to prosecute suspect,2019-05,On or near Holtdale Road - Leeds North West,Leeds North West,Street
608,violent-crime,Force,,01421b3f234d9992dbbc21c12af5708581b13dd81488730ba2425226ea4922e7,65679994,,2018-06,53.858993,1306781,On or near Holt Park Grove,-1.607688,Unable to prosecute suspect,2018-06,On or near Holt Park Grove - Leeds North West,Leeds North West,Street
